appid	positive_reviews	total_reviews	last_updated
765010	6	18	2019-07-24
764990	26	29	2019-07-24
764970	8	10	2019-07-24
764920	307	484	2019-07-24
764890	3	3	2019-07-24
764880	1	1	2019-07-24
764870	0	0	2019-07-24
764830	1	2	2019-07-24
764790	2268	2373	2019-07-24
764780	0	1	2019-07-24
764740	0	0	2019-07-24
764720	2	2	2019-07-24
764670	32	46	2019-07-24
764630	0	0	2019-07-24
764590	27	39	2019-07-24
764580	12	18	2019-07-24
764570	95	108	2019-07-24
764560	14	21	2019-07-24
764550	0	1	2019-07-24
764510	67	77	2019-07-24
764500	64	81	2019-07-24
764490	11	13	2019-07-24
764470	7	9	2019-07-24
764430	19	30	2019-07-24
764410	1	2	2019-07-24
764390	1	1	2019-07-24
764370	4	4	2019-07-24
764300	133	145	2019-07-24
764280	7	7	2019-07-24
764240	9	13	2019-07-24
764230	55	61	2019-07-24
764180	3	3	2019-07-24
764110	9	11	2019-07-24
764090	3	3	2019-07-24
764080	0	0	2019-07-24
764050	544	647	2019-07-24
764030	180	239	2019-07-24
764010	29	51	2019-07-24
763990	8	13	2019-07-24
763970	12	18	2019-07-24
763950	1	5	2019-07-24
763930	37	38	2019-07-24
763910	17	19	2019-07-24
763890	0	0	2019-07-24
763880	0	0	2019-07-24
763870	14	16	2019-07-24
763860	16	32	2019-07-24
763810	7	9	2019-07-24
763790	28	29	2019-07-24
763770	31	43	2019-07-24
763760	23	23	2019-07-24
763750	10	13	2019-07-24
763740	7	11	2019-07-24
763730	6	10	2019-07-24
763720	4	7	2019-07-24
763700	0	2	2019-07-24
763680	0	0	2019-07-24
763650	15	21	2019-07-24
763630	4	6	2019-07-24
763610	15	18	2019-07-24
763570	0	0	2019-07-24
763540	4	5	2019-07-24
763520	13	16	2019-07-24
763490	1	1	2019-07-24
763430	53	68	2019-07-24
763410	1776	2089	2019-07-24
763400	0	2	2019-07-24
763380	3	3	2019-07-24
763360	7	11	2019-07-24
763350	3	3	2019-07-24
763340	0	0	2019-07-24
763320	3	3	2019-07-24
763300	3	10	2019-07-24
763290	20	35	2019-07-24
763270	8	14	2019-07-24
763250	63	83	2019-07-24
763230	129	145	2019-07-24
763220	0	0	2019-07-24
763210	5	8	2019-07-24
763200	0	0	2019-07-24
763180	0	0	2019-07-24
763100	0	0	2019-07-24
763090	7	14	2019-07-24
763070	12	17	2019-07-24
763050	12	15	2019-07-24
763030	23	24	2019-07-24
763010	5	6	2019-07-24
763000	0	0	2019-07-24
762980	3	3	2019-07-24
762950	3	5	2019-07-24
762940	0	0	2019-07-24
762930	62	62	2019-07-24
762900	3	9	2019-07-24
762870	0	0	2019-07-24
762860	1	1	2019-07-24
762850	0	0	2019-07-24
762830	0	0	2019-07-24
762780	0	0	2019-07-24
762680	3	6	2019-07-24
762670	1	2	2019-07-24
762650	237	315	2019-07-24
762630	2	4	2019-07-24
762610	79	81	2019-07-24
762590	40	46	2019-07-24
762560	102	137	2019-07-24
762550	0	0	2019-07-24
762540	0	0	2019-07-24
762520	12	22	2019-07-24
762500	18	21	2019-07-24
762490	33	39	2019-07-24
762480	25	38	2019-07-24
762380	7	12	2019-07-24
762360	2	2	2019-07-24
762270	16	16	2019-07-24
762250	0	0	2019-07-24
762240	5	5	2019-07-24
762220	0	0	2019-07-24
762190	18	19	2019-07-24
762180	0	0	2019-07-24
762150	0	0	2019-07-24
762130	1	2	2019-07-24
762120	0	2	2019-07-24
762110	4	6	2019-07-24
762100	0	0	2019-07-24
762080	43	63	2019-07-24
762030	15	16	2019-07-24
762000	0	0	2019-07-24
761990	0	0	2019-07-24
761930	0	1	2019-07-24
761920	0	0	2019-07-24
761910	76	87	2019-07-24
761890	4177	6699	2019-07-24
761880	1	1	2019-07-24
761830	0	0	2019-07-24
761790	21	35	2019-07-24
761770	0	0	2019-07-24
761760	14	21	2019-07-24
761720	0	0	2019-07-24
761700	47	53	2019-07-24
761670	45	45	2019-07-24
761660	0	7	2019-07-24
761640	3	17	2019-07-24
761630	7	25	2019-07-24
761620	1078	1273	2019-07-24
761600	353	377	2019-07-24
761570	0	0	2019-07-24
761480	20	20	2019-07-24
761460	130	143	2019-07-24
761450	0	0	2019-07-24
761440	1	2	2019-07-24
761430	12	14	2019-07-24
761420	12	20	2019-07-24
761410	17	22	2019-07-24
761350	0	0	2019-07-24
761330	546	592	2019-07-24
761320	42	50	2019-07-24
761310	23	25	2019-07-24
761300	2	2	2019-07-24
761290	3	3	2019-07-24
761280	40	52	2019-07-24
761220	3	5	2019-07-24
761190	4	7	2019-07-24
761170	82	98	2019-07-24
761150	0	0	2019-07-24
761140	0	0	2019-07-24
761130	0	0	2019-07-24
761110	4	7	2019-07-24
761100	1	2	2019-07-24
761090	0	0	2019-07-24
761070	101	115	2019-07-24
761040	5	5	2019-07-24
761030	108	134	2019-07-24
761020	0	0	2019-07-24
761010	0	0	2019-07-24
761000	12	24	2019-07-24
760990	27	38	2019-07-24
760980	0	0	2019-07-24
760970	2	2	2019-07-24
760960	4	5	2019-07-24
760950	0	0	2019-07-24
760930	38	64	2019-07-24
760920	12	14	2019-07-24
760900	0	3	2019-07-24
760890	319	322	2019-07-24
760880	17	32	2019-07-24
760870	5	22	2019-07-24
760860	7	13	2019-07-24
760810	0	0	2019-07-24
760800	50	71	2019-07-24
760750	11	14	2019-07-24
760740	2	2	2019-07-24
760710	0	1	2019-07-24
760700	11	12	2019-07-24
760680	2	5	2019-07-24
760660	6	21	2019-07-24
760650	0	0	2019-07-24
760630	36	38	2019-07-24
760620	164	222	2019-07-24
760580	3	4	2019-07-24
760560	17	24	2019-07-24
760550	57	76	2019-07-24
760530	4	6	2019-07-24
760520	3	4	2019-07-24
760510	222	237	2019-07-24
760490	14	25	2019-07-24
760460	40	67	2019-07-24
760450	6	7	2019-07-24
760440	4	7	2019-07-24
760410	0	0	2019-07-24
760400	12	16	2019-07-24
760390	1	1	2019-07-24
760360	2	6	2019-07-24
760350	18	25	2019-07-24
760330	172	175	2019-07-24
760320	12	16	2019-07-24
760300	7	7	2019-07-24
760250	0	0	2019-07-24
760240	0	0	2019-07-24
760220	2	2	2019-07-24
760080	37	49	2019-07-24
760060	4909	5536	2019-07-24
760050	33	37	2019-07-24
760030	3	3	2019-07-24
760010	3	3	2019-07-24
760000	7	9	2019-07-24
759980	1	1	2019-07-24
759970	236	255	2019-07-24
759950	3	7	2019-07-24
759940	477	540	2019-07-24
759920	2	2	2019-07-24
759900	0	0	2019-07-24
759870	6	30	2019-07-24
759850	1	1	2019-07-24
759840	0	0	2019-07-24
759830	7	9	2019-07-24
759800	17	25	2019-07-24
759750	11	25	2019-07-24
759740	427	607	2019-07-24
759650	3	4	2019-07-24
759640	34	36	2019-07-24
759610	7	18	2019-07-24
759570	0	0	2019-07-24
759540	71	85	2019-07-24
759530	141	228	2019-07-24
759500	9	10	2019-07-24
759460	111	167	2019-07-24
759440	61	71	2019-07-24
759260	6	9	2019-07-24
759220	3	5	2019-07-24
759180	0	0	2019-07-24
759160	13	18	2019-07-24
759090	7	10	2019-07-24
759080	0	0	2019-07-24
759060	14	20	2019-07-24
759040	0	0	2019-07-24
759030	1	1	2019-07-24
759010	4	10	2019-07-24
759000	52	59	2019-07-24
758990	154	193	2019-07-24
758980	119	172	2019-07-24
758930	32	36	2019-07-24
758920	0	0	2019-07-24
758880	7	14	2019-07-24
758870	294	338	2019-07-24
758840	0	0	2019-07-24
758790	0	2	2019-07-24
758730	47	55	2019-07-24
758690	0	0	2019-07-24
758660	12	13	2019-07-24
758650	1	1	2019-07-24
758640	0	0	2019-07-24
758630	3	3	2019-07-24
758620	1	1	2019-07-24
758610	1	1	2019-07-24
758600	2	4	2019-07-24
758590	2	2	2019-07-24
758580	5	5	2019-07-24
758570	72	81	2019-07-24
758560	66	74	2019-07-24
758530	926	963	2019-07-24
758500	249	262	2019-07-24
758480	84	91	2019-07-24
758470	4	9	2019-07-24
758440	0	0	2019-07-24
758410	157	227	2019-07-24
758400	2	4	2019-07-24
758370	439	492	2019-07-24
758330	670	743	2019-07-24
758320	35	43	2019-07-24
758280	12	12	2019-07-24
758250	7	11	2019-07-24
758220	5	6	2019-07-24
758210	5	23	2019-07-24
758190	2025	2280	2019-07-24
758170	6	6	2019-07-24
758150	7	10	2019-07-24
758140	0	1	2019-07-24
758120	11	19	2019-07-24
758100	61	96	2019-07-24
758090	269	276	2019-07-24
758080	32	38	2019-07-24
758070	7	8	2019-07-24
758050	17	33	2019-07-24
758030	0	0	2019-07-24
758020	2	2	2019-07-24
757990	0	2	2019-07-24
757940	0	0	2019-07-24
757910	119	171	2019-07-24
757900	0	0	2019-07-24
757870	12	14	2019-07-24
757860	5	12	2019-07-24
757820	0	0	2019-07-24
757810	75	158	2019-07-24
757780	0	0	2019-07-24
757730	6	7	2019-07-24
757700	14	14	2019-07-24
757690	0	0	2019-07-24
757670	2	2	2019-07-24
757630	44	71	2019-07-24
757600	2	3	2019-07-24
757590	7	13	2019-07-24
757580	14	19	2019-07-24
757550	0	0	2019-07-24
757540	2	4	2019-07-24
757530	0	0	2019-07-24
757500	0	2	2019-07-24
757490	5	6	2019-07-24
757480	228	232	2019-07-24
757450	16	21	2019-07-24
757440	0	1	2019-07-24
757420	4	11	2019-07-24
757400	1	1	2019-07-24
757380	27	33	2019-07-24
757350	36	52	2019-07-24
757330	150	157	2019-07-24
757310	0	0	2019-07-24
757300	130	187	2019-07-24
757290	0	0	2019-07-24
757240	827	866	2019-07-24
757230	0	2	2019-07-24
757210	67	102	2019-07-24
757200	34	52	2019-07-24
757190	2	2	2019-07-24
757180	149	154	2019-07-24
757170	0	2	2019-07-24
757160	5	15	2019-07-24
757130	349	866	2019-07-24
757100	22	24	2019-07-24
757080	9	11	2019-07-24
757060	9	14	2019-07-24
757040	26	28	2019-07-24
757030	6	6	2019-07-24
756980	1	1	2019-07-24
756880	66	107	2019-07-24
756870	10	14	2019-07-24
756860	3	5	2019-07-24
756840	5	5	2019-07-24
756810	3	6	2019-07-24
756800	0	0	2019-07-24
756790	8	8	2019-07-24
756740	1	1	2019-07-24
756700	16	19	2019-07-24
756680	1	1	2019-07-24
756650	0	0	2019-07-24
756640	0	0	2019-07-24
756630	4	4	2019-07-24
756600	38	39	2019-07-24
756590	308	334	2019-07-24
756560	1	4	2019-07-24
756520	0	7	2019-07-24
756500	13	21	2019-07-24
756490	18	26	2019-07-24
756440	28	31	2019-07-24
756420	5	11	2019-07-24
756380	0	0	2019-07-24
756360	67	109	2019-07-24
756350	2	6	2019-07-24
756340	1	2	2019-07-24
756320	21	21	2019-07-24
756300	0	0	2019-07-24
756290	0	2	2019-07-24
756260	11	29	2019-07-24
756240	28	33	2019-07-24
756230	6	7	2019-07-24
756220	3	8	2019-07-24
756210	3	3	2019-07-24
756200	0	0	2019-07-24
756190	3	5	2019-07-24
756150	4	4	2019-07-24
756100	2	2	2019-07-24
756090	9	19	2019-07-24
756040	13	19	2019-07-24
756020	13	17	2019-07-24
755980	199	220	2019-07-24
755950	17	17	2019-07-24
755920	5	6	2019-07-24
755890	58	74	2019-07-24
755850	3	7	2019-07-24
755830	6	8	2019-07-24
755820	0	0	2019-07-24
755800	343	462	2019-07-24
755790	45509	61236	2019-07-24
755770	150	396	2019-07-24
755760	1	1	2019-07-24
755670	18	22	2019-07-24
755630	18	29	2019-07-24
755610	2	2	2019-07-24
755600	12	17	2019-07-24
755590	9	12	2019-07-24
755580	0	1	2019-07-24
755570	27	44	2019-07-24
755560	7	9	2019-07-24
755550	0	0	2019-07-24
755540	121	130	2019-07-24
755530	1	1	2019-07-24
755520	9	10	2019-07-24
755500	203	337	2019-07-24
755490	10	11	2019-07-24
755470	38	50	2019-07-24
755450	0	0	2019-07-24
755420	0	0	2019-07-24
755410	55	58	2019-07-24
755390	0	0	2019-07-24
755370	0	0	2019-07-24
755360	0	0	2019-07-24
755350	19	39	2019-07-24
755340	2	2	2019-07-24
755320	1	1	2019-07-24
755310	0	0	2019-07-24
755290	0	2	2019-07-24
755250	6	7	2019-07-24
755240	0	0	2019-07-24
755230	2	2	2019-07-24
755220	0	0	2019-07-24
755150	67	78	2019-07-24
755140	0	2	2019-07-24
755130	3	4	2019-07-24
755100	0	0	2019-07-24
755080	0	0	2019-07-24
755040	0	0	2019-07-24
754930	2	4	2019-07-24
754850	36	48	2019-07-24
754840	44	47	2019-07-24
754830	2	2	2019-07-24
754810	183	227	2019-07-24
754800	2	3	2019-07-24
754760	0	0	2019-07-24
754640	0	0	2019-07-24
754620	76	114	2019-07-24
754610	3	12	2019-07-24
754540	68	76	2019-07-24
754530	207	342	2019-07-24
754520	14	17	2019-07-24
754510	4	6	2019-07-24
754500	0	0	2019-07-24
754480	3	4	2019-07-24
754460	2	2	2019-07-24
754410	0	0	2019-07-24
754400	2	2	2019-07-24
754380	0	2	2019-07-24
754350	99	210	2019-07-24
754340	13	20	2019-07-24
754330	3	4	2019-07-24
754320	1	2	2019-07-24
754310	4	4	2019-07-24
754300	5	5	2019-07-24
754270	4	4	2019-07-24
754230	6	7	2019-07-24
754160	32	43	2019-07-24
754150	285	307	2019-07-24
754130	0	1	2019-07-24
754120	53	71	2019-07-24
754110	7	9	2019-07-24
754050	0	0	2019-07-24
754040	23	30	2019-07-24
754020	3	5	2019-07-24
754010	17	20	2019-07-24
754000	0	0	2019-07-24
753990	6	18	2019-07-24
753980	0	0	2019-07-24
753960	7	10	2019-07-24
753950	1	1	2019-07-24
753930	163	210	2019-07-24
753920	5	12	2019-07-24
753900	30	46	2019-07-24
753670	1	6	2019-07-24
753660	61	74	2019-07-24
753650	0	0	2019-07-24
753640	0	0	2019-07-24
753630	0	1	2019-07-24
753610	64	129	2019-07-24
753590	0	0	2019-07-24
753570	0	0	2019-07-24
753560	3	3	2019-07-24
753490	2	4	2019-07-24
753440	12	14	2019-07-24
753420	2248	2574	2019-07-24
753410	0	0	2019-07-24
753390	1	2	2019-07-24
753380	10	13	2019-07-24
753370	8	13	2019-07-24
753360	158	179	2019-07-24
753270	13	18	2019-07-24
753240	2	4	2019-07-24
753230	217	309	2019-07-24
753220	283	288	2019-07-24
753210	1	4	2019-07-24
753170	0	1	2019-07-24
753140	20	25	2019-07-24
753110	31	86	2019-07-24
753100	0	1	2019-07-24
753090	9	17	2019-07-24
753060	16	25	2019-07-24
753020	0	0	2019-07-24
752960	0	0	2019-07-24
752910	71	79	2019-07-24
752880	0	0	2019-07-24
752850	8	12	2019-07-24
752830	2	5	2019-07-24
752810	2	7	2019-07-24
752800	21	21	2019-07-24
752790	3	4	2019-07-24
752780	5	9	2019-07-24
752770	1	1	2019-07-24
752760	0	0	2019-07-24
752750	8	25	2019-07-24
752730	6	27	2019-07-24
752720	25	159	2019-07-24
752710	2	3	2019-07-24
752700	6	9	2019-07-24
752690	3	7	2019-07-24
752640	15	23	2019-07-24
752600	16	17	2019-07-24
752590	3732	3949	2019-07-24
752570	52	81	2019-07-24
752560	3	5	2019-07-24
752550	13	14	2019-07-24
752530	0	0	2019-07-24
752520	13	20	2019-07-24
752500	42	49	2019-07-24
752470	43	49	2019-07-24
752430	5	5	2019-07-24
752400	1	2	2019-07-24
752380	25	35	2019-07-24
752360	0	0	2019-07-24
752330	25	29	2019-07-24
752310	3	6	2019-07-24
752300	9	20	2019-07-24
752240	0	0	2019-07-24
752200	8	10	2019-07-24
752180	12	14	2019-07-24
752170	5	5	2019-07-24
752080	0	0	2019-07-24
752070	0	0	2019-07-24
752060	0	0	2019-07-24
752050	19	33	2019-07-24
752030	3	7	2019-07-24
752020	10	17	2019-07-24
752000	0	1	2019-07-24
751970	4	5	2019-07-24
751950	7	8	2019-07-24
751940	0	0	2019-07-24
751920	0	0	2019-07-24
751870	0	1	2019-07-24
751820	0	0	2019-07-24
751780	5221	5704	2019-07-24
751740	0	3	2019-07-24
751730	10	11	2019-07-24
751690	507	563	2019-07-24
751680	2	2	2019-07-24
751670	4	4	2019-07-24
751660	2	6	2019-07-24
751640	40	40	2019-07-24
751630	0	0	2019-07-24
751600	0	0	2019-07-24
751590	66	161	2019-07-24
751580	2	4	2019-07-24
751550	5	8	2019-07-24
751540	2	4	2019-07-24
751530	0	1	2019-07-24
751500	120	172	2019-07-24
751480	3	6	2019-07-24
751470	21	26	2019-07-24
751450	0	0	2019-07-24
751440	550	688	2019-07-24
751430	1	2	2019-07-24
751400	3	3	2019-07-24
751380	10	13	2019-07-24
751350	18	22	2019-07-24
751340	39	49	2019-07-24
751330	10	13	2019-07-24
751320	0	0	2019-07-24
751300	102	106	2019-07-24
751280	86	90	2019-07-24
751270	0	0	2019-07-24
751260	8	8	2019-07-24
751250	40	47	2019-07-24
751240	117	206	2019-07-24
751230	0	0	2019-07-24
751220	20	20	2019-07-24
751200	13	18	2019-07-24
751170	1	1	2019-07-24
751160	0	2	2019-07-24
751110	39	55	2019-07-24
751100	0	0	2019-07-24
751080	0	2	2019-07-24
750990	90	95	2019-07-24
750960	18	20	2019-07-24
750930	14	18	2019-07-24
750920	8128	10575	2019-07-24
750900	0	0	2019-07-24
750870	3	4	2019-07-24
750850	39	48	2019-07-24
750840	0	3	2019-07-24
750820	0	0	2019-07-24
750800	67	96	2019-07-24
750790	2	3	2019-07-24
750780	3	3	2019-07-24
750770	9	11	2019-07-24
750740	0	0	2019-07-24
750710	1	2	2019-07-24
750670	1	1	2019-07-24
750660	34	40	2019-07-24
750620	1	1	2019-07-24
750610	0	0	2019-07-24
750520	0	0	2019-07-24
750500	6	8	2019-07-24
750470	56	64	2019-07-24
750460	10	13	2019-07-24
750450	33	33	2019-07-24
750440	2	6	2019-07-24
750420	2	3	2019-07-24
750400	0	0	2019-07-24
750360	19	19	2019-07-24
750350	15	15	2019-07-24
750330	13	21	2019-07-24
750270	1	1	2019-07-24
750240	0	0	2019-07-24
750210	51	70	2019-07-24
750200	0	0	2019-07-24
750170	115	121	2019-07-24
750130	0	0	2019-07-24
750120	0	0	2019-07-24
750080	3	4	2019-07-24
750070	13	27	2019-07-24
750050	242	418	2019-07-24
750040	3	3	2019-07-24
750020	2	2	2019-07-24
750010	28	40	2019-07-24
749990	15	16	2019-07-24
749980	11	15	2019-07-24
749960	93	130	2019-07-24
749950	0	0	2019-07-24
749920	21	30	2019-07-24
749900	1	2	2019-07-24
749890	30	32	2019-07-24
749880	44	56	2019-07-24
749870	13	19	2019-07-24
749860	9	11	2019-07-24
749850	54	68	2019-07-24
749840	31	39	2019-07-24
749830	5	10	2019-07-24
749820	0	0	2019-07-24
749800	69	115	2019-07-24
749780	163	356	2019-07-24
749750	0	0	2019-07-24
749730	14	16	2019-07-24
749720	0	0	2019-07-24
749710	3	5	2019-07-24
749700	7	7	2019-07-24
749670	8	11	2019-07-24
749650	0	2	2019-07-24
749600	4	5	2019-07-24
749580	2	5	2019-07-24
749570	20	22	2019-07-24
749560	17	19	2019-07-24
749550	6	10	2019-07-24
749540	58	99	2019-07-24
749520	229	251	2019-07-24
749510	7	9	2019-07-24
749480	6	20	2019-07-24
749470	2	2	2019-07-24
749430	0	0	2019-07-24
749420	0	0	2019-07-24
749410	11	12	2019-07-24
749370	7	18	2019-07-24
749340	34	42	2019-07-24
749320	3	3	2019-07-24
749290	1	1	2019-07-24
749270	16	35	2019-07-24
749250	144	173	2019-07-24
749220	7	8	2019-07-24
749200	0	0	2019-07-24
749180	12	16	2019-07-24
749160	0	0	2019-07-24
749150	0	1	2019-07-24
749140	20	22	2019-07-24
749130	2	2	2019-07-24
749120	3	6	2019-07-24
749110	3	5	2019-07-24
749080	2	5	2019-07-24
749050	66	93	2019-07-24
749040	2	3	2019-07-24
749010	3	5	2019-07-24
749000	0	0	2019-07-24
748990	0	0	2019-07-24
748980	4	4	2019-07-24
748970	39	47	2019-07-24
748940	445	586	2019-07-24
748930	3	7	2019-07-24
748910	1	1	2019-07-24
748890	78	82	2019-07-24
748880	15	20	2019-07-24
748830	0	0	2019-07-24
748820	4	6	2019-07-24
748800	9	17	2019-07-24
748780	0	0	2019-07-24
748760	3	10	2019-07-24
748730	0	0	2019-07-24
748720	1	2	2019-07-24
748670	0	4	2019-07-24
748660	5	7	2019-07-24
748650	2	2	2019-07-24
748610	26	38	2019-07-24
748600	14	17	2019-07-24
748580	1	1	2019-07-24
748540	4	9	2019-07-24
748520	0	1	2019-07-24
748490	892	931	2019-07-24
748480	41	51	2019-07-24
748460	26	35	2019-07-24
748430	4	5	2019-07-24
748420	13	15	2019-07-24
748370	656	883	2019-07-24
748360	655	794	2019-07-24
748320	0	0	2019-07-24
748310	7	8	2019-07-24
748300	204	326	2019-07-24
748270	6	8	2019-07-24
748150	15	21	2019-07-24
748130	3	5	2019-07-24
748120	0	0	2019-07-24
748110	4	6	2019-07-24
748060	3	5	2019-07-24
748050	2	2	2019-07-24
748040	77	88	2019-07-24
748010	3	3	2019-07-24
747990	8	14	2019-07-24
747980	3	3	2019-07-24
747970	38	72	2019-07-24
747930	0	0	2019-07-24
747920	52	115	2019-07-24
747910	32	58	2019-07-24
747850	100	130	2019-07-24
747820	0	0	2019-07-24
747810	1	1	2019-07-24
747790	2	3	2019-07-24
747770	17	27	2019-07-24
747750	4	4	2019-07-24
747730	2	4	2019-07-24
747700	5	8	2019-07-24
747690	7	8	2019-07-24
747650	9	9	2019-07-24
747640	8	10	2019-07-24
747630	0	0	2019-07-24
747620	15	15	2019-07-24
747590	33	55	2019-07-24
747560	0	0	2019-07-24
747540	0	1	2019-07-24
747480	0	0	2019-07-24
747470	31	32	2019-07-24
747360	147	171	2019-07-24
747350	422	478	2019-07-24
747340	446	534	2019-07-24
747330	8	14	2019-07-24
747320	24	32	2019-07-24
747310	24	44	2019-07-24
747280	0	0	2019-07-24
747260	9	17	2019-07-24
747240	36	57	2019-07-24
747230	0	0	2019-07-24
747220	0	0	2019-07-24
747210	14	25	2019-07-24
747200	240	283	2019-07-24
747190	30	41	2019-07-24
747160	4	4	2019-07-24
747130	0	0	2019-07-24
747120	0	0	2019-07-24
747110	1	1	2019-07-24
747100	24	47	2019-07-24
747090	2	3	2019-07-24
747050	13	16	2019-07-24
746990	0	5	2019-07-24
746940	110	123	2019-07-24
746930	584	737	2019-07-24
746920	312	340	2019-07-24
746910	154	217	2019-07-24
746900	3	3	2019-07-24
746890	2	3	2019-07-24
746880	11	16	2019-07-24
746860	22	23	2019-07-24
746850	0	0	2019-07-24
746840	12	16	2019-07-24
746800	4	10	2019-07-24
746770	2	2	2019-07-24
746760	8	26	2019-07-24
746750	0	0	2019-07-24
746710	185	195	2019-07-24
746680	2	4	2019-07-24
746660	13	14	2019-07-24
746620	50	57	2019-07-24
746590	0	0	2019-07-24
746580	966	1198	2019-07-24
746570	19	28	2019-07-24
746560	32	33	2019-07-24
746540	10	16	2019-07-24
746530	0	0	2019-07-24
746510	141	153	2019-07-24
746500	5	6	2019-07-24
746490	6	13	2019-07-24
746470	20	23	2019-07-24
746430	4	9	2019-07-24
746420	4	4	2019-07-24
746410	23	32	2019-07-24
746400	108	115	2019-07-24
746390	26	36	2019-07-24
746360	1	1	2019-07-24
746350	12	19	2019-07-24
746340	0	1	2019-07-24
746300	0	0	2019-07-24
746280	17	19	2019-07-24
746270	0	0	2019-07-24
746260	0	0	2019-07-24
746240	2	5	2019-07-24
746220	2	2	2019-07-24
746140	156	219	2019-07-24
746120	6	12	2019-07-24
746110	10	10	2019-07-24
746090	0	4	2019-07-24
746070	0	0	2019-07-24
746050	4	4	2019-07-24
746030	0	0	2019-07-24
746020	2	7	2019-07-24
746010	10	20	2019-07-24
746000	4	5	2019-07-24
745970	11	14	2019-07-24
745960	204	214	2019-07-24
745950	29	33	2019-07-24
745940	14	22	2019-07-24
745930	8	13	2019-07-24
745920	0	0	2019-07-24
745900	5	10	2019-07-24
745890	29	30	2019-07-24
745880	3959	4013	2019-07-24
745870	6	9	2019-07-24
745850	340	351	2019-07-24
745840	7	8	2019-07-24
745830	6	7	2019-07-24
745820	5	5	2019-07-24
745810	53	76	2019-07-24
745790	11	12	2019-07-24
745760	254	274	2019-07-24
745750	1	2	2019-07-24
745740	155	186	2019-07-24
745720	11	11	2019-07-24
745710	2	2	2019-07-24
745670	6	16	2019-07-24
745660	13	13	2019-07-24
745650	3	4	2019-07-24
745630	1	2	2019-07-24
745620	1	1	2019-07-24
745560	172	188	2019-07-24
745550	1	2	2019-07-24
